Region,Local_date,Time zone,DF,D,NG,TI,Sum (NG),NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,Sum (Trade),Sum (Imports),Sum (Exports),CAN,MEX,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,Positive Gen from COL,Positive Gen from NG,Positive Gen from OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
US48,13May2018,Eastern,"9,981,702","9,991,903","9,861,692","-149,351",,,,,,,,,,,"-172,934","189,355","16,421","-176,529","3,595",,,,,,,,,,,,,,,,,,
US48,14May2018,Eastern,"11,057,762","11,037,524","10,971,218","-98,666",,,,,,,,,,,"-154,364","166,772","12,408","-160,652","6,288",,,,,,,,,,,,,,,,,,
US48,15May2018,Eastern,"11,088,926","11,154,116","11,097,692","-86,964",,,,,,,,,,,"-146,195","163,505","17,310","-151,017","4,822",,,,,,,,,,,,,,,,,,
US48,16May2018,Eastern,"10,874,778","10,921,727","10,863,220","-81,668",,,,,,,,,,,"-140,742","161,496","20,754","-144,991","4,249",,,,,,,,,,,,,,,,,,
US48,17May2018,Eastern,"10,881,516","10,906,015","10,844,717","-81,611",,,,,,,,,,,"-130,563","157,102","26,539","-136,370","5,807",,,,,,,,,,,,,,,,,,
US48,18May2018,Eastern,"10,658,309","10,740,574","10,636,772","-122,909",,,,,,,,,,,"-160,409","173,344","12,935","-165,913","5,504",,,,,,,,,,,,,,,,,,
US48,19May2018,Eastern,"9,936,874","10,188,766","10,109,080","-94,856",,,,,,,,,,,"-128,004","140,841","12,837","-134,343","6,339",,,,,,,,,,,,,,,,,,
US48,20May2018,Eastern,"10,020,021","9,992,315","9,911,903","-93,760",,,,,,,,,,,"-132,757","151,646","18,889","-137,273","4,516",,,,,,,,,,,,,,,,,,
US48,21May2018,Eastern,"10,748,288","10,740,389","10,650,840","-105,838",,,,,,,,,,,"-151,636","166,575","14,939","-159,485","7,849",,,,,,,,,,,,,,,,,,
US48,22May2018,Eastern,"11,006,357","10,980,761","10,913,397","-80,941",,,,,,,,,,,"-135,747","149,680","13,933","-144,510","8,763",,,,,,,,,,,,,,,,,,
US48,23May2018,Eastern,"11,145,281","11,282,990","11,225,476","-77,202",,,,,,,,,,,"-125,844","140,624","14,780","-134,630","8,786",,,,,,,,,,,,,,,,,,
US48,24May2018,Eastern,"11,365,385","11,467,727","11,432,743","-51,727",,,,,,,,,,,"-116,817","134,918","18,101","-123,269","6,452",,,,,,,,,,,,,,,,,,
US48,25May2018,Eastern,"11,584,537","11,504,203","11,444,429","-74,841",,,,,,,,,,,"-126,884","144,865","17,981","-133,763","6,879",,,,,,,,,,,,,,,,,,
US48,26May2018,Eastern,"11,316,607","11,054,240","10,988,336","-59,831",,,,,,,,,,,"-113,915","141,846","27,931","-120,770","6,855",,,,,,,,,,,,,,,,,,
US48,27May2018,Eastern,"10,947,749","10,859,626","10,810,941","-59,326",,,,,,,,,,,"-103,741","135,452","31,711","-111,485","7,744",,,,,,,,,,,,,,,,,,
US48,28May2018,Eastern,"11,114,362","11,048,193","11,009,131","-53,441",,,,,,,,,,,"-94,004","123,284","29,280","-102,553","8,549",,,,,,,,,,,,,,,,,,
US48,29May2018,Eastern,"12,083,157","12,140,413","12,099,323","-58,403",,,,,,,,,,,"-111,651","135,392","23,741","-119,950","8,299",,,,,,,,,,,,,,,,,,
US48,30May2018,Eastern,"12,138,020","12,167,446","12,139,632","-48,847",,,,,,,,,,,"-111,896","135,035","23,139","-118,500","6,604",,,,,,,,,,,,,,,,,,
US48,31May2018,Eastern,"11,438,843","12,241,624","12,196,175","-24,781",,,,,,,,,,,"-97,226","129,831","32,605","-103,378","6,152",,,,,,,,,,,,,,,,,,
US48,01Jun2018,Eastern,"11,917,684","12,253,211","11,360,090","-41,460",,,,,,,,,,,"-97,856","136,221","38,365","-104,566","6,710",,,,,,,,,,,,,,,,,,
US48,02Jun2018,Eastern,"11,500,783","11,582,794","10,664,289","-90,655",,,,,,,,,,,"-125,371","142,748","17,377","-130,708","5,337",,,,,,,,,,,,,,,,,,
US48,03Jun2018,Eastern,"10,830,015","10,983,885","10,210,873","-48,414",,,,,,,,,,,"-109,283","134,293","25,010","-113,096","3,813",,,,,,,,,,,,,,,,,,
US48,04Jun2018,Eastern,"11,379,599","11,409,056","10,589,414","-76,414",,,,,,,,,,,"-119,400","144,329","24,929","-124,599","5,199",,,,,,,,,,,,,,,,,,
US48,05Jun2018,Eastern,"11,379,864","11,423,110","10,572,468","-86,267",,,,,,,,,,,"-136,345","155,343","18,998","-143,323","6,978",,,,,,,,,,,,,,,,,,
US48,06Jun2018,Eastern,"11,473,979","11,571,278","10,612,632","-94,951",,,,,,,,,,,"-142,000","158,250","16,250","-149,052","7,052",,,,,,,,,,,,,,,,,,
US48,07Jun2018,Eastern,"11,773,116","11,852,827","10,871,413","-94,086",,,,,,,,,,,"-129,809","156,583","26,774","-138,102","8,293",,,,,,,,,,,,,,,,,,
US48,08Jun2018,Eastern,"11,891,412","11,996,031","10,982,537","-127,821",,,,,,,,,,,"-151,319","176,568","25,249","-159,897","8,578",,,,,,,,,,,,,,,,,,
US48,09Jun2018,Eastern,"11,448,124","11,466,465","10,458,520","-127,620",,,,,,,,,,,"-141,024","172,489","31,465","-148,150","7,126",,,,,,,,,,,,,,,,,,
US48,10Jun2018,Eastern,"11,128,501","11,094,108","10,096,702","-120,729",,,,,,,,,,,"-129,861","158,490","28,629","-133,762","3,901",,,,,,,,,,,,,,,,,,
US48,11Jun2018,Eastern,"11,846,664","11,807,261","10,767,281","-77,588",,,,,,,,,,,"-137,706","158,097","20,391","-146,296","8,590",,,,,,,,,,,,,,,,,,
US48,12Jun2018,Eastern,"12,309,643","11,886,110","10,926,757","-76,918",,,,,,,,,,,"-151,680","167,404","15,724","-159,753","8,073",,,,,,,,,,,,,,,,,,
US48,13Jun2018,Eastern,"12,183,355","12,306,970","11,443,344","-64,747",,,,,,,,,,,"-140,562","162,668","22,106","-145,324","4,762",,,,,,,,,,,,,,,,,,
US48,14Jun2018,Eastern,"12,359,986","12,487,600","11,543,669","-53,445",,,,,,,,,,,"-147,201","166,641","19,440","-152,331","5,130",,,,,,,,,,,,,,,,,,
US48,15Jun2018,Eastern,"12,125,505","12,404,351","11,452,069","-56,724",,,,,,,,,,,"-155,760","169,251","13,491","-161,020","5,260",,,,,,,,,,,,,,,,,,
US48,16Jun2018,Eastern,"11,860,854","11,960,959","11,014,908","-71,685",,,,,,,,,,,"-145,330","166,143","20,813","-153,538","8,208",,,,,,,,,,,,,,,,,,
US48,17Jun2018,Eastern,"11,952,607","12,109,040","11,178,569","-91,104",,,,,,,,,,,"-159,952","176,222","16,270","-165,035","5,083",,,,,,,,,,,,,,,,,,
US48,18Jun2018,Eastern,"13,070,436","13,359,253","12,416,511","-57,968",,,,,,,,,,,"-150,296","171,171","20,875","-156,929","6,633",,,,,,,,,,,,,,,,,,
US48,19Jun2018,Eastern,"12,885,004","13,067,035","12,159,025","-69,262",,,,,,,,,,,"-162,740","179,853","17,113","-170,485","7,745",,,,,,,,,,,,,,,,,,
US48,20Jun2018,Eastern,"12,509,416","12,576,307","11,708,099","-61,468",,,,,,,,,,,"-155,901","172,927","17,026","-165,314","9,413",,,,,,,,,,,,,,,,,,
US48,21Jun2018,Eastern,"12,311,021","12,449,333","11,595,959","-35,443",,,,,,,,,,,"-138,032","165,620","27,588","-146,816","8,784",,,,,,,,,,,,,,,,,,
US48,22Jun2018,Eastern,"11,819,686","12,212,798","11,323,919","-96,719",,,,,,,,,,,"-155,325","170,894","15,569","-164,227","8,902",,,,,,,,,,,,,,,,,,
US48,23Jun2018,Eastern,"11,426,988","11,534,123","10,679,888","-102,762",,,,,,,,,,,"-170,722","185,805","15,083","-180,548","9,826",,,,,,,,,,,,,,,,,,
US48,24Jun2018,Eastern,"11,602,130","11,761,647","10,822,341","-133,787",,,,,,,,,,,"-171,544","186,484","14,940","-180,923","9,379",,,,,,,,,,,,,,,,,,
US48,25Jun2018,Eastern,"12,384,587","12,440,102","11,502,589","-94,749",,,,,,,,,,,"-146,460","162,976","16,516","-156,881","10,421",,,,,,,,,,,,,,,,,,
US48,26Jun2018,Eastern,"12,406,796","12,422,792","11,489,030","-98,876",,,,,,,,,,,"-147,753","161,971","14,218","-156,976","9,223",,,,,,,,,,,,,,,,,,
US48,27Jun2018,Eastern,"12,633,605","12,658,119","11,638,980","-105,880",,,,,,,,,,,"-151,260","160,312","9,052","-159,001","7,741",,,,,,,,,,,,,,,,,,
US48,28Jun2018,Eastern,"13,110,082","13,109,996","12,059,429","-100,795",,,,,,,,,,,"-143,845","158,332","14,487","-149,952","6,107",,,,,,,,,,,,,,,,,,
US48,29Jun2018,Eastern,"13,442,946","13,442,389","12,366,243","-30,618",,,,,,,,,,,"-133,318","156,007","22,689","-134,618","1,300",,,,,,,,,,,,,,,,,,
US48,30Jun2018,Eastern,"13,008,201","13,053,878","12,057,384","-38,450",,,,,,,,,,,"-139,566","160,931","21,365","-140,690","1,124",,,,,,,,,,,,,,,,,,
US48,01Jul2018,Eastern,"10,216,195","10,986,863","10,010,825","-25,210","9,512,419","2,731,367","3,438,086","1,919,279","18,252","657,686","181,325","351,624","214,800",,"-133,827","145,415","11,588","-136,919","3,092",2.20,0.92,2.11,"2,731,367","3,438,203","18,276","2,729,519","1,432,500","17,497","22,192","4,201,709","56,108","1,384","3,912,726","9,527,100","9,660,927",0.97,0.89
US48,02Jul2018,Eastern,"10,635,909","12,813,909","11,789,680","-32,047","11,789,734","3,317,726","4,677,283","2,073,448","26,205","741,441","191,109","521,541","240,981",,"-133,020","149,751","16,731","-138,075","5,055",2.20,0.92,2.11,"3,317,726","4,677,357","26,226","3,315,482","1,948,783","25,109","25,143","5,314,516","67,369","4,067","5,377,818","11,804,547","11,937,567",0.99,0.99
US48,03Jul2018,Eastern,"11,939,158","12,891,184","11,798,097","-62,269","11,789,454","3,351,052","4,710,629","2,074,938","22,845","740,336","193,011","497,502","199,141",,"-158,549","166,760","8,211","-163,505","4,956",2.20,0.92,2.11,"3,351,052","4,710,690","22,866","3,348,785","1,962,671","21,892","24,729","5,358,078","75,642","3,210","5,430,509","11,805,660","11,964,209",1.00,1.00
US48,04Jul2018,Eastern,"11,414,991","12,031,722","10,977,453","-20,360","10,977,679","3,228,749","4,177,400","2,059,357","13,952","663,665","191,029","448,516","195,011",,"-131,271","145,805","14,534","-136,332","5,061",2.20,0.92,2.11,"3,228,749","4,177,429","13,976","3,226,565","1,740,492","13,381","23,750","5,004,188","66,083","2,991","5,067,280","10,993,856","11,125,127",1.00,1.00
US48,05Jul2018,Eastern,"11,641,970","12,644,636","11,590,312","2,793","11,594,220","3,351,019","4,717,814","2,069,570","21,068","720,415","185,083","338,286","190,965",,"-151,664","158,225","6,561","-156,690","5,026",2.20,0.92,2.11,"3,351,019","4,717,844","21,094","3,348,752","1,965,652","20,195","23,376","5,357,976","73,077","2,483","5,428,570","11,607,409","11,759,073",1.02,1.02
US48,06Jul2018,Eastern,"11,446,135","12,157,348","11,060,102","-39,907","11,070,499","3,116,141","4,354,654","2,083,953","23,327","717,185","176,145","415,573","183,521",,"-177,717","187,629","9,912","-184,659","6,942",2.20,0.92,2.11,"3,116,141","4,354,684","23,346","3,114,033","1,814,344","22,351","23,853","4,974,582","84,168","3,673","5,055,076","11,083,409","11,261,126",0.99,0.99
US48,07Jul2018,Eastern,"10,272,758","10,845,353","9,771,194","-82,356","9,799,445","2,626,742","3,681,281","2,120,784","7,690","641,491","149,709","392,797","178,951",,"-190,035","199,085","9,050","-195,151","5,116",2.20,0.92,2.11,"2,626,742","3,681,329","7,706","2,624,965","1,533,796","7,378","23,219","4,189,358","84,722","3,001","4,271,079","9,809,520","9,999,555",0.94,0.94
US48,08Jul2018,Eastern,"10,124,292","10,779,074","9,713,914","-102,096","9,770,796","2,657,122","3,657,912","2,122,755","8,426","617,883","168,719","366,960","171,019",,"-198,215","203,404","5,189","-200,732","2,517",2.20,0.92,2.11,"2,657,199","3,657,943","8,444","2,655,402","1,524,053","8,084","23,053","4,210,591","87,075","2,021","4,295,645","9,792,350","9,990,565",0.95,0.95
US48,09Jul2018,Eastern,"11,303,940","12,080,500","10,974,482","-37,839","11,038,853","3,009,534","4,430,834","2,131,053","10,302","697,555","170,520","401,414","187,641",,"-197,581","203,536","5,955","-201,511","3,930",2.20,0.92,2.11,"3,009,542","4,430,931","10,333","3,007,506","1,846,112","9,893","23,959","4,887,470","89,379","2,518","4,974,331","11,056,019","11,253,600",0.97,0.97
US48,10Jul2018,Eastern,"11,826,231","12,749,223","11,606,959","-40,990","11,567,226","3,226,560","4,698,197","2,131,788","14,285","732,676","183,957","387,808","191,955",,"-171,940","184,014","12,074","-179,005","7,065",2.20,0.92,2.11,"3,226,560","4,698,316","14,304","3,224,377","1,957,516","13,695","24,210","5,219,798","82,527","4,964","5,297,360","11,582,048","11,753,988",0.99,0.99
US48,11Jul2018,Eastern,"11,939,799","12,856,295","11,632,547","-107,818","9,067,190","2,483,883","3,841,647","1,274,999","8,065","724,883","164,119","387,860","181,734",,"-178,149","186,995","8,846","-186,181","8,032",2.20,0.92,2.11,"2,483,883","3,841,686","8,086","2,482,203","1,600,608","7,742","18,265","4,108,817","84,419","2,853","4,190,382","9,081,943","9,260,092",1.00,1.00
US48,12Jul2018,Eastern,"11,871,980","12,760,846","11,519,528","-126,948","9,053,260","2,503,709","3,806,338","1,287,394","3,463","725,643","160,375","382,141","184,197",,"-182,123","190,442","8,319","-189,591","7,468",2.20,0.92,2.11,"2,503,709","3,806,382","3,486","2,502,015","1,585,899","3,337","18,288","4,109,540","86,068","2,878","4,192,730","9,065,424","9,247,547",1.00,1.00
US48,13Jul2018,Eastern,"11,946,799","12,791,782","11,565,724","-109,640","8,913,222","2,462,551","3,762,923","1,306,276","2,817","696,581","175,598","329,962","176,514",,"-170,668","179,179","8,511","-178,848","8,180",2.20,0.92,2.11,"2,462,551","3,762,953","2,846","2,460,885","1,567,804","2,725","17,931","4,049,346","81,116","2,934","4,127,528","8,926,523","9,097,191",1.00,1.00
US48,14Jul2018,Eastern,"11,506,320","12,264,407","11,107,433","-89,010","8,665,003","2,475,884","3,526,861","1,306,835","4,348","654,248","181,989","345,140","169,698",,"-185,650","194,717","9,067","-193,045","7,395",2.20,0.92,2.11,"2,475,884","3,526,891","4,368","2,474,209","1,469,451","4,182","17,758","3,965,600","88,872","3,621","4,050,851","8,679,213","8,864,863",1.01,1.01
US48,15Jul2018,Eastern,"11,467,736","12,157,308","11,019,392","-78,089","8,589,489","2,453,436","3,542,925","1,299,186","2,572","599,938","173,421","341,791","176,220",,"-192,050","197,513","5,463","-197,051","5,001",2.20,0.92,2.11,"2,453,436","3,542,955","2,592","2,451,776","1,476,144","2,482","17,348","3,947,750","90,230","1,730","4,036,249","8,609,318","8,801,368",1.01,1.01
US48,16Jul2018,Eastern,"12,362,174","13,726,220","12,587,997","-63,537","9,808,068","2,743,488","4,173,368","1,491,287","8,533","747,846","177,817","282,632","183,097",,"-179,896","190,967","11,071","-188,162","8,266",2.20,0.92,2.11,"2,743,488","4,173,398","8,558","2,741,632","1,738,813","8,193","19,237","4,507,876","87,652","4,929","4,590,598","9,820,085","9,999,981",1.01,1.01
US48,17Jul2018,Eastern,"12,769,147","13,586,622","12,431,169","-72,081","9,774,133","2,667,307","4,132,924","1,497,390","14,349","745,126","184,227","353,498","179,312",,"-175,994","189,716","13,722","-185,643","9,649",2.20,0.92,2.11,"2,667,307","4,132,959","14,371","2,665,503","1,721,964","13,759","19,743","4,420,969","85,703","6,156","4,500,516","9,785,397","9,961,391",1.00,1.00
US48,18Jul2018,Eastern,"12,414,698","13,126,036","11,941,675","-83,804","9,555,573","2,553,632","4,015,547","1,496,514","5,302","725,299","169,505","422,401","167,373",,"-179,132","191,129","11,997","-186,316","7,184",2.20,0.92,2.11,"2,553,632","4,015,578","5,323","2,551,905","1,673,058","5,096","19,910","4,249,969","84,693","4,957","4,329,706","9,570,348","9,749,480",0.98,0.98
US48,19Jul2018,Eastern,"12,286,228","13,084,398","11,877,848","-74,441","9,506,250","2,487,730","3,942,247","1,496,505","3,806","715,303","185,750","511,757","163,152",,"-178,881","189,481","10,600","-185,767","6,886",2.20,0.92,2.11,"2,487,730","3,942,279","3,830","2,486,047","1,642,519","3,667","20,533","4,152,766","82,417","4,576","4,230,607","9,523,477","9,702,358",0.96,0.96
US48,20Jul2018,Eastern,"12,289,623","13,018,851","11,771,436","-99,167","9,419,743","2,446,173","3,865,350","1,493,881","6,049","720,171","169,800","552,259","166,060",,"-187,658","195,974","8,316","-195,322","7,664",2.20,0.92,2.11,"2,446,173","3,865,380","6,069","2,444,518","1,610,480","5,810","20,716","4,081,525","84,521","2,943","4,163,104","9,434,816","9,622,474",0.95,0.95
US48,21Jul2018,Eastern,"11,415,268","12,064,685","10,898,094","-99,916","8,871,545","2,366,913","3,594,252","1,498,481","3,357","652,734","156,256","435,842","163,710",,"-195,983","203,154","7,171","-202,671","6,688",2.20,0.92,2.11,"2,366,913","3,594,283","3,380","2,365,312","1,497,529","3,236","19,453","3,885,530","88,441","2,455","3,971,516","8,891,638","9,087,621",0.96,0.96
US48,22Jul2018,Eastern,"11,249,774","11,893,435","10,808,564","-78,629","8,749,394","2,293,752","3,573,389","1,504,008","3,530","632,973","192,137","385,043","164,562",,"-180,211","183,169","2,958","-181,574","1,363",2.20,0.92,2.11,"2,293,752","3,573,420","3,543","2,292,200","1,488,837","3,392","19,248","3,803,677","79,078","1,121","3,881,635","8,767,000","8,947,211",0.96,0.96
US48,23Jul2018,Eastern,"12,245,085","12,977,328","11,883,271","-52,748","9,491,017","2,479,081","4,043,845","1,504,031","6,849","733,044","189,467","372,807","161,893",,"-161,830","172,632","10,802","-170,803","8,973",2.20,0.92,2.11,"2,479,081","4,043,879","6,877","2,477,404","1,684,850","6,584","19,778","4,188,616","75,963","3,712","4,260,866","9,505,850","9,667,680",0.97,0.97
US48,24Jul2018,Eastern,"12,459,957","13,281,737","12,186,163","-41,320","9,691,405","2,565,216","4,217,479","1,498,665","12,507","728,532","175,613","323,801","169,592",,"-162,451","176,172","13,721","-173,432","10,981",2.20,0.92,2.11,"2,565,216","4,217,510","12,530","2,563,481","1,757,192","11,996","19,351","4,352,020","78,943","4,893","4,426,070","9,707,062","9,869,513",0.99,0.99
US48,25Jul2018,Eastern,"12,398,750","13,467,782","12,393,085","5,386","9,883,001","2,572,897","4,307,687","1,582,186","3,583","719,800","183,429","340,883","172,536",,"-166,134","178,186","12,052","-178,064","11,930",2.20,0.92,2.11,"2,572,897","4,307,718","3,603","2,571,157","1,794,776","3,450","20,052","4,389,434","79,034","4,312","4,464,156","9,901,414","10,067,548",0.98,0.98
US48,26Jul2018,Eastern,"12,646,391","13,403,403","12,340,350","1,829","9,812,297","2,562,174","4,187,925","1,601,313","4,313","735,573","187,326","364,571","169,102",,"-180,496","192,277","11,781","-192,067","11,571",2.20,0.92,2.11,"2,562,174","4,187,958","4,338","2,560,441","1,744,879","4,153","20,433","4,329,906","84,600","3,887","4,410,620","9,829,053","10,009,549",0.97,0.97
US48,27Jul2018,Eastern,"12,384,988","13,071,144","12,045,214","5,473","9,610,234","2,561,166","4,091,919","1,602,156","12,444","725,572","185,178","268,796","163,003",,"-182,374","194,738","12,364","-194,398","12,024",2.20,0.92,2.11,"2,561,166","4,091,951","12,467","2,559,434","1,704,879","11,936","19,679","4,295,927","86,802","4,418","4,378,311","9,626,772","9,809,146",0.98,0.98
US48,28Jul2018,Eastern,"11,490,591","12,209,051","11,233,289","-19,780","9,011,820","2,393,770","3,748,116","1,602,343","8,493","649,569","187,133","258,517","163,879",,"-185,757","197,369","11,612","-196,898","11,141",2.20,0.92,2.11,"2,393,770","3,748,148","8,513","2,392,151","1,561,636","8,150","19,152","3,981,089","86,902","4,425","4,063,567","9,032,304","9,218,061",0.97,0.97
US48,29Jul2018,Eastern,"11,226,022","11,849,176","10,871,470","-25,155","8,735,443","2,299,715","3,581,417","1,606,834","5,978","627,136","165,791","282,841","165,731",,"-185,704","195,957","10,253","-194,777","9,073",2.20,0.92,2.11,"2,299,715","3,581,450","6,001","2,298,159","1,492,182","5,745","19,066","3,815,153","85,156","3,784","3,896,524","8,756,017","8,941,721",0.96,0.96
US48,30Jul2018,Eastern,"11,921,230","12,513,900","11,561,595","25,009","9,298,928","2,478,871","3,844,792","1,594,726","10,850","734,530","162,369","302,707","170,083",,"-177,297","188,888","11,591","-188,882","11,585",2.20,0.92,2.11,"2,478,871","3,844,849","10,875","2,477,194","1,601,926","10,412","19,786","4,109,317","83,275","4,167","4,188,425","9,311,752","9,489,049",0.97,0.97
US48,31Jul2018,Eastern,"11,848,855","12,519,972","11,565,961","25,873","9,253,259","2,499,728","3,891,023","1,580,401","4,273","713,051","158,084","240,111","166,588",,"-174,711","186,940","12,229","-186,940","12,229",2.20,0.92,2.11,"2,499,728","3,891,098","4,293","2,498,037","1,621,195","4,110","19,096","4,142,438","83,545","4,724","4,221,259","9,268,498","9,443,209",0.99,0.99
US48,01Aug2018,Eastern,"12,052,115","12,759,281","11,739,541","3,099","9,291,907","2,400,407","3,940,988","1,584,368","8,008","680,534","172,104","340,860","164,638",,"-190,942","201,030","10,088","-201,030","10,088",2.20,0.92,2.11,"2,400,407","3,941,071","8,027","2,398,783","1,642,016","7,685","19,657","4,068,141","87,724","3,456","4,152,409","9,307,303","9,498,245",0.96,0.96
US48,02Aug2018,Eastern,"12,243,471","12,962,503","11,893,397","-3,197","9,418,496","2,416,734","3,978,806","1,590,997","12,641","672,992","164,259","420,570","161,497",,"-186,493","197,774","11,281","-197,449","10,956",2.20,0.92,2.11,"2,416,734","3,978,890","12,666","2,415,099","1,657,773","12,126","20,070","4,105,069","85,874","3,684","4,187,258","9,428,307","9,614,800",0.96,0.96
US48,03Aug2018,Eastern,"12,265,598","13,013,435","11,953,338","9,801","9,485,364","2,378,776","3,850,450","1,595,729","8,951","674,149","185,839","627,421","164,049",,"-178,139","190,434","12,295","-189,416","11,277",2.20,0.92,2.11,"2,378,776","3,850,570","8,972","2,377,167","1,604,309","8,590","21,671","4,011,737","80,212","3,718","4,088,231","9,499,203","9,677,342",0.93,0.93
US48,04Aug2018,Eastern,"11,978,296","12,692,608","11,680,689","-9,180","9,226,466","2,382,338","3,665,551","1,596,490","5,032","671,144","186,583","555,553","163,775",,"-183,368","195,090","11,722","-195,054","11,686",2.20,0.92,2.11,"2,382,338","3,665,667","5,056","2,380,727","1,527,271","4,841","21,192","3,934,030","82,931","3,628","4,013,333","9,241,860","9,425,228",0.94,0.94
US48,05Aug2018,Eastern,"12,110,466","12,883,188","11,823,956","-34,204","9,296,694","2,424,499","3,724,672","1,596,813","7,988","643,952","201,230","534,461","163,079",,"-183,409","191,284","7,875","-191,249","7,840",2.20,0.92,2.11,"2,424,499","3,724,797","8,012","2,422,859","1,551,907","7,671","20,961","4,003,397","82,151","2,581","4,082,968","9,311,317","9,494,726",0.95,0.95
US48,06Aug2018,Eastern,"13,222,950","13,882,414","12,780,153","-11,442","10,031,392","2,656,848","4,297,995","1,597,994","13,219","712,242","201,090","383,119","168,885",,"-187,204","199,394","12,190","-199,142","11,938",2.20,0.92,2.11,"2,656,848","4,298,113","13,239","2,655,051","1,790,774","12,675","20,455","4,478,955","88,789","4,353","4,563,391","10,046,071","10,233,275",0.98,0.98
US48,07Aug2018,Eastern,"13,070,663","13,838,760","12,786,075","17,776","10,064,631","2,687,821","4,394,816","1,608,844","10,603","717,283","195,022","279,579","170,663",,"-173,566","187,708","14,142","-186,690","13,124",2.20,0.92,2.11,"2,687,821","4,394,902","10,626","2,686,003","1,831,101","10,173","19,839","4,547,116","84,656","5,183","4,626,588","10,078,530","10,252,096",0.99,0.99
US48,08Aug2018,Eastern,"13,084,363","13,680,779","12,645,207","23,094","9,956,271","2,648,779","4,287,999","1,611,102","12,805","736,837","187,443","303,217","168,089",,"-183,207","196,628","13,421","-196,478","13,271",2.20,0.92,2.11,"2,648,779","4,288,049","12,829","2,646,987","1,786,581","12,282","20,051","4,465,902","87,995","4,606","4,549,291","9,966,777","10,149,984",0.99,0.99
US48,09Aug2018,Eastern,"13,014,526","13,584,896","12,527,152","13,887","9,846,592","2,643,989","4,254,688","1,612,223","9,460","741,530","173,594","241,245","169,863",,"-186,214","199,765","13,551","-198,734","12,520",2.20,0.92,2.11,"2,643,989","4,254,716","9,493","2,642,201","1,772,693","9,089","19,580","4,443,563","90,059","5,310","4,528,312","9,854,442","10,040,656",0.99,0.99
